entry_id,cluster,state_label,original_text
354,3,Induction & Reframing (유도 및 재구조화),"Now let’s lay to rest another firm belief, that in doing psychotherapy you should make your patients feel at ease and comfortable. I have done my best to make her feel ill at ease, conspicuous and embarrassed and that’s hardly a way to begin a good therapeutic relationship, is it?"
354,3,Induction & Reframing (유도 및 재구조화),"Now let’s lay to rest another firm belief, that in doing psychotherapy you should make your patients feel at ease and comfortable. I have done my best to make her feel ill at ease, conspicuous and embarrassed and that’s hardly a way to begin a good therapeutic relationship, is it?"
354,3,Induction & Reframing (유도 및 재구조화),"Now let’s lay to rest another firm belief, that in doing psychotherapy you should make your patients feel at ease and comfortable. I have done my best to make her feel ill at ease, conspicuous and embarrassed and that’s hardly a way to begin a good therapeutic relationship, is it?"
354,3,Induction & Reframing (유도 및 재구조화),"Now let’s lay to rest another firm belief, that in doing psychotherapy you should make your patients feel at ease and comfortable. I have done my best to make her feel ill at ease, conspicuous and embarrassed and that’s hardly a way to begin a good therapeutic relationship, is it?"
354,3,Induction & Reframing (유도 및 재구조화),"Now let’s lay to rest another firm belief, that in doing psychotherapy you should make your patients feel at ease and comfortable. I have done my best to make her feel ill at ease, conspicuous and embarrassed and that’s hardly a way to begin a good therapeutic relationship, is it?"
354,3,Induction & Reframing (유도 및 재구조화),"Now let’s lay to rest another firm belief, that in doing psychotherapy you should make your patients feel at ease and comfortable. I have done my best to make her feel ill at ease, conspicuous and embarrassed and that’s hardly a way to begin a good therapeutic relationship, is it?"
355,0,Presupposition & Pacing (전제 및 페이싱),Close your eyes.
356,0,Presupposition & Pacing (전제 및 페이싱),And keep them closed.
357,10,Post-Hypnotic Reframing (사후 최면 및 재구조화),Go deeply into a trance.
358,10,Post-Hypnotic Reframing (사후 최면 및 재구조화),"And feel very comfortable, very much at ease, and really enjoy feeling very comfortable … so comfortable … you can forget about everything except that wonderful feeling of comfort."
358,10,Post-Hypnotic Reframing (사후 최면 및 재구조화),"And feel very comfortable, very much at ease, and really enjoy feeling very comfortable … so comfortable … you can forget about everything except that wonderful feeling of comfort."
