pattern_id,sub_macro
ERICKSON_ORDEAL_STRATEGY,OTHER_CHALLENGE
ERICKSON_ORDEAL_THERAPY,OTHER_CHALLENGE
ERICKSON_ORDEAL_UTILIZATION,UTILIZATION
ERICKSON_ORDINARY_TRUISM,TRUISM
ERICKSON_ORIENTATION_SHIFT,OTHER_UNKNOWN
ERICKSON_ORIENTATION_TO_REALITY,OTHER_UNKNOWN
ERICKSON_ORIENTING_QUESTION,OTHER_INQUIRY
ERICKSON_OVERLOAD_AND_POLARITY,OTHER_UNKNOWN
ERICKSON_PACING,PACING
ERICKSON_PACING_AND_AUTHORITY,PACING
ERICKSON_PACING_AND_BRIDGE,PACING
ERICKSON_PACING_AND_COMPLIANCE,PACING
ERICKSON_PACING_AND_DISTRACTION,PACING
ERICKSON_PACING_AND_ELICITATION,PACING
ERICKSON_PACING_AND_FOCUS,PACING
ERICKSON_PACING_AND_FRAMING,PACING
ERICKSON_PACING_AND_HUMOR,PACING
ERICKSON_PACING_AND_LEAD,PACING
ERICKSON_PACING_AND_LEADING,PACING
ERICKSON_PACING_AND_LEADING_RHYTHM,PACING
ERICKSON_PACING_AND_MIRRORING,PACING
ERICKSON_PACING_AND_OBSERVATION,PACING
ERICKSON_PACING_AND_OPEN_INQUIRY,PACING
ERICKSON_PACING_AND_PARADOX,PACING
ERICKSON_PACING_AND_PRESUPPOSITION,PACING
ERICKSON_PACING_AND_RAPPORT,PACING
ERICKSON_PACING_AND_REFRAMING,PACING
ERICKSON_PACING_AND_SHOCK,PACING
ERICKSON_PACING_AND_TRANSITION,PACING
ERICKSON_PACING_AND_UTILIZATION,PACING
ERICKSON_PACING_AND_VALIDATION,PACING
ERICKSON_PACING_AND_VULNERABILITY,PACING
ERICKSON_PACING_AND_YES_SET,PACING
ERICKSON_PACING_COMPLIANCE,PACING
ERICKSON_PACING_EXPERIENCE,PACING
ERICKSON_PACING_EXTREME_REALITY,PACING
ERICKSON_PACING_FAILURE,PACING
ERICKSON_PACING_IDENTITY,PACING
ERICKSON_PACING_INQUIRY,PACING
ERICKSON_PACING_INTERNAL_STATE,PACING
ERICKSON_PACING_LEAD,PACING
ERICKSON_PACING_LEADING,PACING
ERICKSON_PACING_LEADING_ASSOCIATION,PACING
ERICKSON_PACING_LEADING_CONFUSION,PACING
ERICKSON_PACING_LEADING_DISSOCIATION,PACING
ERICKSON_PACING_LEADING_IDEOMOTOR,PACING
ERICKSON_PACING_LEADING_PROCESS,PACING
ERICKSON_PACING_LEADING_REPETITION,PACING
ERICKSON_PACING_LEADING_SENSORY,PACING
ERICKSON_PACING_LEADING_SENSORY_SHIFT,PACING
ERICKSON_PACING_LEADING_TRUISM,PACING
ERICKSON_PACING_LEADING_UTILIZATION,PACING
ERICKSON_PACING_MIRRORING,PACING
ERICKSON_PACING_OBSERVATION,PACING
ERICKSON_PACING_PERMISSION,PACING
ERICKSON_PACING_PROCESS,PACING
ERICKSON_PACING_QUESTION,PACING
ERICKSON_PACING_REALITY,PACING
ERICKSON_PACING_REFLECTION,PACING
ERICKSON_PACING_REPETITION,PACING
ERICKSON_PACING_RESISTANCE,PACING
ERICKSON_PACING_TRANSITION,PACING
ERICKSON_PACING_TRUISM,PACING
ERICKSON_PACING_UTILIZATION,PACING
ERICKSON_PACING_VALIDATION,PACING
ERICKSON_PACING_YES_SET,PACING
ERICKSON_PAIN_DISPLACEMENT,OTHER_UNKNOWN
ERICKSON_PARADOXICAL_ABSURDITY,DOUBLE_BIND
ERICKSON_PARADOXICAL_AWAKENESS,DOUBLE_BIND
ERICKSON_PARADOXICAL_BIND,DOUBLE_BIND
ERICKSON_PARADOXICAL_CHALLENGE,DOUBLE_BIND
ERICKSON_PARADOXICAL_COMMUNICATION,DOUBLE_BIND
ERICKSON_PARADOXICAL_COMPLIMENT,DOUBLE_BIND
ERICKSON_PARADOXICAL_CONFUSION,CONFUSION
ERICKSON_PARADOXICAL_DISTINCTION,DOUBLE_BIND
ERICKSON_PARADOXICAL_IMPLICATION,DOUBLE_BIND
ERICKSON_PARADOXICAL_INDUCTION,DOUBLE_BIND
ERICKSON_PARADOXICAL_INJUNCTION,DOUBLE_BIND
ERICKSON_PARADOXICAL_INQUIRY,DOUBLE_BIND
ERICKSON_PARADOXICAL_INTENTION,DOUBLE_BIND
ERICKSON_PARADOXICAL_INTENTION_AND_DIFFERENTIATION,DOUBLE_BIND
ERICKSON_PARADOXICAL_INTENTION_PHYSIOLOGICAL_AWARENESS,DOUBLE_BIND
ERICKSON_PARADOXICAL_INTERROGATIVE,DOUBLE_BIND
ERICKSON_PARADOXICAL_INTERVENTION,DOUBLE_BIND
ERICKSON_PARADOXICAL_LABELING,DOUBLE_BIND
ERICKSON_PARADOXICAL_LIMITATION,DOUBLE_BIND
ERICKSON_PARADOXICAL_LOGIC,DOUBLE_BIND
ERICKSON_PARADOXICAL_METAPHOR,DOUBLE_BIND
ERICKSON_PARADOXICAL_MOTIVATION_UTILIZATION,UTILIZATION
ERICKSON_PARADOXICAL_NEGATION,DOUBLE_BIND
ERICKSON_PARADOXICAL_PERMISSION,DOUBLE_BIND
ERICKSON_PARADOXICAL_PRESCRIPTION,DOUBLE_BIND
ERICKSON_PARADOXICAL_PRESUPPOSITION,DOUBLE_BIND
ERICKSON_PARADOXICAL_PROVOCATION,DOUBLE_BIND
ERICKSON_PARADOXICAL_PUNISHMENT,DOUBLE_BIND
ERICKSON_PARADOXICAL_REFRAME,REFRAMING
ERICKSON_PARADOXICAL_REFRAMING,REFRAMING
ERICKSON_PARADOXICAL_REFUSAL,DOUBLE_BIND
ERICKSON_PARADOXICAL_REVERSAL,DOUBLE_BIND
ERICKSON_PARADOXICAL_SAFETY_AND_DIRECTIVE,SUGGESTION
ERICKSON_PARADOXICAL_SUGGESTION,SUGGESTION
ERICKSON_PARADOXICAL_TASK,DOUBLE_BIND
ERICKSON_PARADOXICAL_TASKING,DOUBLE_BIND
ERICKSON_PARADOXICAL_TERMINATION,DOUBLE_BIND
ERICKSON_PARADOXICAL_TRUISM,TRUISM
ERICKSON_PARADOXICAL_UTILIZATION,UTILIZATION
ERICKSON_PARADOXICAL_VALIDATION,DOUBLE_BIND
ERICKSON_PARADOXICAL_VULNERABILITY,DOUBLE_BIND
ERICKSON_PARADOX_CHALLENGE,DOUBLE_BIND
ERICKSON_PARADOX_CONFUSION,CONFUSION
ERICKSON_PARADOX_DISSOCIATION,DOUBLE_BIND
ERICKSON_PARADOX_PRIMING,DOUBLE_BIND
ERICKSON_PARADOX_PROVOCATION,DOUBLE_BIND
ERICKSON_PARADOX_UTILIZATION,UTILIZATION
ERICKSON_PARALLEL_CASE_SEEDING,OTHER_UNKNOWN
ERICKSON_PARA_VERBAL_PACING,PACING
ERICKSON_PARTIAL_AWAKENING,OTHER_UNKNOWN
ERICKSON_PAST_RESOURCE_UTILIZATION,UTILIZATION
ERICKSON_PATIENCE_NORMALIZATION,OTHER_UNKNOWN
ERICKSON_PATIENT_AUTONOMY,OTHER_UNKNOWN
ERICKSON_PATIENT_AUTONOMY_INDIRECT_QUESTIONING,OTHER_INQUIRY
ERICKSON_PATIENT_CENTERED_UTILIZATION,UTILIZATION
ERICKSON_PATIENT_DEFINITION,OTHER_UNKNOWN
ERICKSON_PATTERN_BREAK,OTHER_UNKNOWN
ERICKSON_PATTERN_INTERRUPT,CONFUSION
ERICKSON_PATTERN_INTERRUPTION,CONFUSION
ERICKSON_PATTERN_INTERRUPTION_AND_DOMINANCE,CONFUSION
ERICKSON_PATTERN_INTERRUPTION_AND_PRESUPPOSITION,CONFUSION
ERICKSON_PATTERN_INTERRUPTION_AND_REDIRECTION,CONFUSION
ERICKSON_PATTERN_INTERRUPTION_AND_UTILIZATION,UTILIZATION
ERICKSON_PATTERN_INTERRUPTION_CONFRONTATION,CONFUSION
ERICKSON_PATTERN_INTERRUPTION_REFRAMING,REFRAMING
ERICKSON_PATTERN_INTERRUPT_AND_NEGATIVE_COMMAND,CONFUSION
ERICKSON_PATTERN_INTERRUPT_CONFRONTATION,CONFUSION
ERICKSON_PATTERN_INTERRUPT_CONFUSION,CONFUSION
ERICKSON_PATTERN_INTERRUPT_DISTRACTION,CONFUSION
ERICKSON_PATTERN_INTERRUPT_EXPLANATION,CONFUSION
ERICKSON_PATTERN_INTERRUPT_HUMOR,CONFUSION
ERICKSON_PATTERN_INTERRUPT_TRIVIALITY,CONFUSION
ERICKSON_PATTERN_INTERRUPT_UTILIZATION,UTILIZATION
ERICKSON_PATTERN_OBSERVATION,OTHER_UNKNOWN
ERICKSON_PATTERN_RECOGNITION,OTHER_UNKNOWN
ERICKSON_PATTERN_REINFORCEMENT,OTHER_UNKNOWN
ERICKSON_PATTERN_UTILIZATION,UTILIZATION
ERICKSON_PERCEPTUAL_SHIFT,OTHER_UNKNOWN
ERICKSON_PERMISSIBLE_PACING,PACING
ERICKSON_PERMISSION,OTHER_UNKNOWN
ERICKSON_PERMISSION_PROTECTION,OTHER_UNKNOWN
ERICKSON_PERMISSION_SEEKING,OTHER_UNKNOWN
ERICKSON_PERMISSION_TO_WITHHOLD,OTHER_UNKNOWN
ERICKSON_PERMISSIVENESS_BYPASSING_RESISTANCE,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_ACCEPTANCE,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_AFFIRMATION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_AUTONOMY,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_AWAKENING,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_BOUNDARY,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_CHOICE,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_CLOSURE,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_COMMAND,SUGGESTION
ERICKSON_PERMISSIVE_DISSOCIATION,OTHER_DISSOCIATION
ERICKSON_PERMISSIVE_DOUBLE_BIND,DOUBLE_BIND
ERICKSON_PERMISSIVE_EVOCATION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_FRAME,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_IGNORANCE,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_INDIRECT,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_INDUCTION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_INFLUENCE,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_INQUIRY,OTHER_INQUIRY
ERICKSON_PERMISSIVE_INTERROGATIVE,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_LEARNING,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_LIMITATION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_METAPHOR,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_NEGATION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_NOT_KNOWING,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_OBSERVATION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_PACING,PACING
ERICKSON_PERMISSIVE_POSTPONEMENT,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_PRESUPPOSITION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_QUESTION,OTHER_INQUIRY
ERICKSON_PERMISSIVE_REDIRECTION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_REDUCTION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_REFRAMING,REFRAMING
ERICKSON_PERMISSIVE_RELAXATION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_RESOURCE_RETRIEVAL,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_SAFETY,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_SUGGESTION,SUGGESTION
ERICKSON_PERMISSIVE_SUGGESTION_TIME_DISTORTION,SUGGESTION
ERICKSON_PERMISSIVE_TAG,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_TIMING,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_TRANSITION,OTHER_UNKNOWN
ERICKSON_PERMISSIVE_TRUISM,TRUISM
ERICKSON_PERMISSIVE_UTILIZATION,UTILIZATION
ERICKSON_PERMISSIVE_VALIDATION,OTHER_CUE_PROMPT
ERICKSON_PERSONAL_HISTORY_UTILIZATION,UTILIZATION
ERICKSON_PERSONAL_NARRATIVE_UTILIZATION,UTILIZATION
ERICKSON_PERSPECTIVE_SHIFT,OTHER_UNKNOWN
ERICKSON_PHONOLOGICAL_AMBIGUITY,OTHER_UNKNOWN
ERICKSON_PHS_DISSOCIATION,OTHER_DISSOCIATION
ERICKSON_PHS_UTILIZATION,UTILIZATION
ERICKSON_PHYSICAL_COMPLIANCE,OTHER_UNKNOWN
ERICKSON_PHYSICAL_INTERVENTION,OTHER_UNKNOWN
ERICKSON_PHYSICAL_METAPHOR,OTHER_UNKNOWN
ERICKSON_PHYSICAL_METAPHOR_SHIFT,OTHER_UNKNOWN
ERICKSON_PHYSICAL_OBSERVATION,OTHER_UNKNOWN
ERICKSON_PHYSICAL_PACING_AND_CHOICE,PACING
ERICKSON_PHYSICAL_PACING_LEADING,PACING
ERICKSON_PHYSIOLOGICAL_ANCHORING,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_ATTUNEMENT,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_CALIBRATION,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_CHAINING,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_FEEDBACK,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_LINK,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_LINKING,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_LOCALIZATION,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_LOGIC,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_MARKER,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_OBSERVATION,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_PACING,PACING
ERICKSON_PHYSIOLOGICAL_PACING_AND_SHOCK,PACING
ERICKSON_PHYSIOLOGICAL_PACING_DISSOCIATION,PACING
ERICKSON_PHYSIOLOGICAL_REALIGNMENT,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_TRIGGER,OTHER_UNKNOWN
ERICKSON_PHYSIOLOGICAL_TRUISM_COMMAND,TRUISM
ERICKSON_PHYSIOLOGICAL_UTILIZATION,UTILIZATION
ERICKSON_PHYSIOLOGICAL_VALIDATION,OTHER_CUE_PROMPT
ERICKSON_PING_PONG_CONFUSION,CONFUSION
ERICKSON_PLAYFUL_AMBIGUITY,OTHER_UNKNOWN
ERICKSON_PLAYFUL_CHOICE,OTHER_UNKNOWN
ERICKSON_PLAYFUL_PROVOCATION,OTHER_CHALLENGE
ERICKSON_PLAYFUL_REFUSAL,OTHER_UNKNOWN
ERICKSON_PLURAL_LANGUAGE,OTHER_UNKNOWN
ERICKSON_POLARITY_ANALYSIS,OTHER_UNKNOWN
ERICKSON_POSITIVE_EXPECTANCY,OTHER_UNKNOWN
ERICKSON_POSITIVE_REFRAMING,REFRAMING
ERICKSON_POSITIVE_REFRAMING_UTILIZATION,REFRAMING
ERICKSON_POSITIVE_REINFORCEMENT,OTHER_UNKNOWN
ERICKSON_POSTHYPNOTIC_ANALYSIS,OTHER_UNKNOWN
ERICKSON_POSTHYPNOTIC_BRIDGE,OTHER_UNKNOWN
ERICKSON_POSTHYPNOTIC_CHALLENGE,OTHER_CHALLENGE
ERICKSON_POSTHYPNOTIC_DISSOCIATION,OTHER_DISSOCIATION
ERICKSON_POSTHYPNOTIC_FEEDBACK_LOOP,OTHER_UNKNOWN
ERICKSON_POSTHYPNOTIC_FOLLOWUP,OTHER_UNKNOWN
ERICKSON_POSTHYPNOTIC_FRACTIONATION,OTHER_UNKNOWN
ERICKSON_POSTHYPNOTIC_GENERALIZATION,OTHER_UNKNOWN
ERICKSON_POSTHYPNOTIC_INDIRECT,OTHER_UNKNOWN
ERICKSON_POSTHYPNOTIC_INEVITABILITY,OTHER_UNKNOWN
ERICKSON_POSTHYPNOTIC_SUGGESTION,SUGGESTION
ERICKSON_POSTHYPNOTIC_SUGGESTION_DISSOCIATION,SUGGESTION
ERICKSON_POSTHYPNOTIC_SUGGESTION_FUTURE_PACING,PACING
ERICKSON_POSTHYPNOTIC_TRIGGER,OTHER_UNKNOWN
ERICKSON_POSTHYPNOTIC_UTILIZATION,UTILIZATION
ERICKSON_POSTHYPNOTIC_VALIDATION,OTHER_CUE_PROMPT
ERICKSON_POSTHYPNOTIC_VIVIDNESS,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_AMNESIA,OTHER_TIME_AMNESIA
ERICKSON_POST_HYPNOTIC_AMNESIA_AND_PERMISSIVE_SUGGESTION,SUGGESTION
ERICKSON_POST_HYPNOTIC_AMNESIA_REFRAMING,REFRAMING
ERICKSON_POST_HYPNOTIC_AMNESIA_TEST,OTHER_TIME_AMNESIA
ERICKSON_POST_HYPNOTIC_ASSOCIATION,SUGGESTION
ERICKSON_POST_HYPNOTIC_AWAKENING,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_BIND,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_CUE,OTHER_CUE_PROMPT
ERICKSON_POST_HYPNOTIC_EXPLANATION,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_INSTRUCTION,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_INTEGRATION,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_LINKING,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_PERMISSIVE,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_PREP,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_REORIENTATION,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_STABILITY,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_SUGGESTION,SUGGESTION
ERICKSON_POST_HYPNOTIC_SUGGESTION_AND_RATIFICATION,SUGGESTION
ERICKSON_POST_HYPNOTIC_SUGGESTION_DISSOCIATION,SUGGESTION
ERICKSON_POST_HYPNOTIC_TASK,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_TRANSITION,OTHER_UNKNOWN
ERICKSON_POST_HYPNOTIC_UTILIZATION,UTILIZATION
ERICKSON_POST_HYPNOTIC_VALIDATION,OTHER_CUE_PROMPT
ERICKSON_POST_TRANCE_REORIENTATION,OTHER_UNKNOWN
ERICKSON_PRAGMATIC_CRITIQUE,OTHER_UNKNOWN
ERICKSON_PRAGMATIC_DIRECTNESS,OTHER_UNKNOWN
ERICKSON_PRAGMATIC_EFFICIENCY,OTHER_UNKNOWN
ERICKSON_PRAGMATIC_NEGATION,OTHER_UNKNOWN
ERICKSON_PRAGMATIC_REFRAMING,REFRAMING
ERICKSON_PRAGMATIC_REORIENTATION,OTHER_UNKNOWN
ERICKSON_PRAGMATIC_TRUISM,TRUISM
ERICKSON_PRAGMATIC_UTILITARIANISM,OTHER_UNKNOWN
ERICKSON_PRAGMATIC_UTILIZATION,UTILIZATION
ERICKSON_PRECISION_CORRECTION,OTHER_UNKNOWN
ERICKSON_PRECISION_FOCUS,OTHER_UNKNOWN
ERICKSON_PRECISION_GATHERING,OTHER_UNKNOWN
ERICKSON_PRECISION_INQUIRY,OTHER_INQUIRY
ERICKSON_PRECISION_PROBE,OTHER_UNKNOWN
ERICKSON_PRECISION_REDIRECT,OTHER_UNKNOWN
ERICKSON_PRECISION_SUGGESTION,SUGGESTION
ERICKSON_PREDICTABILITY_TRUISM,TRUISM
ERICKSON_PREDICTION_AND_SENSORY_CALIBRATION,OTHER_UNKNOWN
ERICKSON_PREDICTIVE_LIMITATION,OTHER_UNKNOWN
ERICKSON_PREMISE_BIND,OTHER_UNKNOWN
ERICKSON_PRESCRIBING_SYMPTOM,OTHER_UNKNOWN
ERICKSON_PRESENT_FOCUS,OTHER_UNKNOWN
ERICKSON_PRESENT_MOMENT_GROUNDING,OTHER_UNKNOWN
ERICKSON_PRESENT_ORIENTATION,OTHER_UNKNOWN
ERICKSON_PRESENT_SENSORY_ANCHOR,OTHER_UNKNOWN
ERICKSON_PRESENT_UTILIZATION,UTILIZATION
ERICKSON_PRESERVATION_OF_MYSTERY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITIONAL_CHALLENGE,OTHER_CHALLENGE
ERICKSON_PRESUPPOSITIONAL_INQUIRY,OTHER_INQUIRY
ERICKSON_PRESUPPOSITIONAL_QUERY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_ACTION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_AMBIGUITY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_AMNESIA,OTHER_TIME_AMNESIA
ERICKSON_PRESUPPOSITION_ANALYSIS,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_AND_DIRECTIVE,SUGGESTION
ERICKSON_PRESUPPOSITION_AND_FUTURE_PACING,PACING
ERICKSON_PRESUPPOSITION_AND_PACING,PACING
ERICKSON_PRESUPPOSITION_AND_PROBING,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_AWARENESS,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_CERTAINTY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_CHALLENGE,OTHER_CHALLENGE
ERICKSON_PRESUPPOSITION_CHOICE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_CONDITION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_CONFIRMATION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_DIRECTIVE,SUGGESTION
ERICKSON_PRESUPPOSITION_DISSOCIATION,OTHER_DISSOCIATION
ERICKSON_PRESUPPOSITION_DIVERSION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_DOUBLEBIND,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_DOUBLE_BIND,DOUBLE_BIND
ERICKSON_PRESUPPOSITION_DOUBT,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_DUALISM,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_ELICITATION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_EMPOWERMENT,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_ENGAGEMENT,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_FUTURE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_FUTURE_PACE,SUGGESTION
ERICKSON_PRESUPPOSITION_FUTURE_PACING,PACING
ERICKSON_PRESUPPOSITION_HALLUCINATION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_IGNORANCE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_ILLUSION_OF_CHOICE,DOUBLE_BIND
ERICKSON_PRESUPPOSITION_INDIRECT,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_INDIRECT_INDUCTION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_INDIRECT_SUGGESTION,SUGGESTION
ERICKSON_PRESUPPOSITION_INQUIRY,OTHER_INQUIRY
ERICKSON_PRESUPPOSITION_INTERROGATIVE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_INTERRUPTION,CONFUSION
ERICKSON_PRESUPPOSITION_LEARNING,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_LOCUS_OF_CONTROL,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_MEMORY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_NEGATION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_OBSERVATION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_OF_CHANGE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_OF_FAILURE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_OF_SUCCESS,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_OF_UNCONSCIOUS_KNOWLEDGE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_OPEN_QUESTION,OTHER_INQUIRY
ERICKSON_PRESUPPOSITION_PACING,PACING
ERICKSON_PRESUPPOSITION_PAST_TENSE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_POSSIBILITY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_POSTHYPNOTIC,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_PROBE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_PROCESS,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_PROTECTION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_QUANTIFICATION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_QUANTITY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_QUESTION,OTHER_INQUIRY
ERICKSON_PRESUPPOSITION_RAPPORT,PACING
ERICKSON_PRESUPPOSITION_RATIFICATION,OTHER_CUE_PROMPT
ERICKSON_PRESUPPOSITION_RECALL,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_RECOVERY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_REDIRECTION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_REFRAME,REFRAMING
ERICKSON_PRESUPPOSITION_REFRAMING,REFRAMING
ERICKSON_PRESUPPOSITION_REGRESSION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_REINFORCEMENT,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_REVIVIFICATION,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_SAFETY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_SEARCH,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_SENSORY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_SHOCK,CONFUSION
ERICKSON_PRESUPPOSITION_SOFTENING,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_STRATEGY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_SUCCESS,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_SURPRISE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_TAG,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_TEMPORAL_SHIFT,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_TIME,OTHER_TIME_AMNESIA
ERICKSON_PRESUPPOSITION_TIME_SHIFT,OTHER_TIME_AMNESIA
ERICKSON_PRESUPPOSITION_TRANCE,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_TRUISM,TRUISM
ERICKSON_PRESUPPOSITION_UNCERTAINTY,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_UNCONSCIOUS,OTHER_UNKNOWN
ERICKSON_PRESUPPOSITION_UTILIZATION,UTILIZATION
ERICKSON_PRESUPPOSITION_VALIDATION,OTHER_CUE_PROMPT
ERICKSON_PRESUPPOSITION_YES_SET,PACING
ERICKSON_PRESUPPOSITION_YET,OTHER_UNKNOWN
ERICKSON_PRES_CHALLENGE,OTHER_CHALLENGE
ERICKSON_PRES_OBLIGATION,OTHER_UNKNOWN
ERICKSON_PRIMING_STRATEGY,OTHER_UNKNOWN
ERICKSON_PRIVACY_PROTECTION,OTHER_UNKNOWN
ERICKSON_PROBE_UNCONSCIOUS,OTHER_UNKNOWN
ERICKSON_PROBING_INQUIRY,OTHER_INQUIRY
ERICKSON_PROCEDURAL_AUTHORITY,OTHER_UNKNOWN
ERICKSON_PROCESS_CONTINUITY,OTHER_UNKNOWN
