Current,Next,Count,Total_Out,Probability
ERICKSON_ANECDOTE_UTILIZATION,ERICKSON_TRUISM_UTILIZATION,1,16,0.0625
ERICKSON_ANECDOTE_UTILIZATION,ERICKSON_UTILIZATION_REFRAME,1,16,0.0625
ERICKSON_ANECDOTE_UTILIZATION,ERICKSON_UTILIZATION_TRANSFORMATION,1,16,0.0625
ERICKSON_ANESTHESIA_TRANSFER,ERICKSON_SOCIAL_MODELING_TRUISM,1,1,1.0
ERICKSON_ANTI_PATTERN_CONTRADICTION,ERICKSON_PACING_AND_VALIDATION,1,1,1.0
ERICKSON_APPOSITION_OF_OPPOSITES,ERICKSON_ANALOGY_UTILIZATION,1,1,1.0
ERICKSON_APPOSITION_OPPOSITES,ERICKSON_APPOSITION_OF_OPPOSITES,1,3,0.3333333333333333
ERICKSON_APPOSITION_OPPOSITES,ERICKSON_APPOSITION_OPPOSITES,2,3,0.6666666666666666
ERICKSON_APPROXIMATION_UTILIZATION,ERICKSON_REFRAMING,1,1,1.0
ERICKSON_ARITHMETICAL_PROGRESSION,ERICKSON_VOLUNTARY_CHOICE_REFRAME,1,1,1.0
ERICKSON_ARITHMETIC_PROGRESSION,ERICKSON_STRATEGIC_AMBIGUITY,1,1,1.0
ERICKSON_ARM_LIFT_INDUCTION,ERICKSON_VISUAL_FIXATION,1,1,1.0
ERICKSON_ASSESSMENT_UTILIZATION,ERICKSON_PRESUPPOSITION_INQUIRY,1,1,1.0
ERICKSON_ASSOCIATION_ANCHOR,ERICKSON_NOMINALIZATION_REPETITION,1,1,1.0
ERICKSON_ASSOCIATION_ANCHORING,ERICKSON_UTILIZATION_CASE,1,2,0.5
ERICKSON_ASSOCIATION_ANCHORING,ERICKSON_UTILIZATION_OBSERVATION,1,2,0.5
ERICKSON_ASSOCIATION_PACING,ERICKSON_AGE_REGRESSION,1,1,1.0
ERICKSON_ASSOCIATION_SCENARIO,ERICKSON_UNCONSCIOUS_RESOURCE,1,1,1.0
ERICKSON_ASSOCIATIVE_BRIDGE,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_ASSOCIATIVE_BUILDING,ERICKSON_NATURALISTIC_TRANCE,1,1,1.0
ERICKSON_ASSOCIATIVE_LEAD,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_ASSOCIATIVE_LINKING,ERICKSON_UTILIZATION_REGRESSION,1,2,0.5
ERICKSON_ASSOCIATIVE_LINKING,ERICKSON_YES_SET_PACING,1,2,0.5
ERICKSON_ASSOCIATIVE_PACING,ERICKSON_TRUISM_MODELING,1,1,1.0
ERICKSON_ASSOCIATIVE_RECALL,ERICKSON_INDIRECT_UTILIZATION,1,1,1.0
ERICKSON_ASSOCIATIVE_TRIGGER,ERICKSON_METAPHOR_CONTRAST,1,1,1.0
ERICKSON_ASSUMPTIVE_QUESTION,ERICKSON_UTILIZATION_TIME_DISTORTION,1,1,1.0
ERICKSON_ASYMMETRIC_RAPPORT,ERICKSON_ILLUSION_OF_CHOICE,1,1,1.0
ERICKSON_ATTENTIONAL_SHIFT,ERICKSON_UTILIZATION_INQUIRY,1,1,1.0
ERICKSON_ATTENTION_FIXATION,ERICKSON_ILLUSION_OF_CHOICE,1,3,0.3333333333333333
ERICKSON_ATTENTION_FIXATION,ERICKSON_LITERALISM_TEST,1,3,0.3333333333333333
ERICKSON_ATTENTION_FIXATION,ERICKSON_TEMPORAL_SHIFT,1,3,0.3333333333333333
ERICKSON_ATTENTION_FOCUS,ERICKSON_REORIENTATION_RATIFICATION,1,3,0.3333333333333333
ERICKSON_ATTENTION_FOCUS,ERICKSON_TRUISM_AND_POSITIVE_REINFORCEMENT,1,3,0.3333333333333333
ERICKSON_ATTENTION_FOCUS,ERICKSON_UTILIZATION_RESISTANCE,1,3,0.3333333333333333
ERICKSON_ATTENTION_MANAGEMENT,ERICKSON_UTILIZATION_AND_CONFUSION,1,1,1.0
ERICKSON_ATTENTION_MULTIPLICITY,ERICKSON_TRUISM_UNCERTAINTY,1,1,1.0
ERICKSON_ATTENTION_SHIFT,ERICKSON_CONFUSION_AND_REORIENTATION,1,6,0.16666666666666666
ERICKSON_ATTENTION_SHIFT,ERICKSON_PRECISION_INQUIRY,1,6,0.16666666666666666
ERICKSON_ATTENTION_SHIFT,ERICKSON_TEMPORAL_ANCHORING,1,6,0.16666666666666666
ERICKSON_ATTENTION_SHIFT,ERICKSON_UNCONSCIOUS_VALIDATION,1,6,0.16666666666666666
ERICKSON_ATTENTION_SHIFT,ERICKSON_UTILIZATION_OF_CONTEXT,1,6,0.16666666666666666
ERICKSON_ATTENTION_SHIFT,ERICKSON_YES_SET_TAG_QUESTION,1,6,0.16666666666666666
ERICKSON_ATTRIBUTION,ERICKSON_TRUISM_REFRAME,1,1,1.0
ERICKSON_ATTRIBUTION_OF_AGENCY,ERICKSON_UTILIZATION_PRINCIPLE,1,1,1.0
ERICKSON_AUDITORY_PROJECTION,ERICKSON_UNIVERSAL_EXPERIENCE_UTILIZATION,1,1,1.0
ERICKSON_AUTHORITATIVE_COMMAND,ERICKSON_UTILIZATION_TRUISM,1,1,1.0
ERICKSON_AUTHORITATIVE_CONGRUENCE,ERICKSON_EXISTENTIAL_PACING,1,1,1.0
ERICKSON_AUTHORITATIVE_CONTRACT,ERICKSON_UTILIZATION_SUGGESTION,1,1,1.0
ERICKSON_AUTHORITATIVE_FRAMING,ERICKSON_IDEODYNAMIC_CONTROL,1,1,1.0
ERICKSON_AUTHORITATIVE_MINIMALISM,ERICKSON_UTILIZATION_AUTHORITY,1,2,0.5
ERICKSON_AUTHORITATIVE_MINIMALISM,ERICKSON_UTILIZATION_REFRAMING,1,2,0.5
ERICKSON_AUTHORITATIVE_PRESUPPOSITION,ERICKSON_TRUISM_YES_SET,1,1,1.0
ERICKSON_AUTHORITATIVE_TRUISM,ERICKSON_PACING_AND_LEADING,1,1,1.0
ERICKSON_AUTHORITATIVE_VALIDATION,ERICKSON_INTERNALIZATION_PROCESS,1,1,1.0
ERICKSON_AUTHORITY_AMBIGUITY,ERICKSON_PARADOXICAL_CHALLENGE,1,1,1.0
ERICKSON_AUTHORITY_AND_SEARCH,ERICKSON_TRUISM_QUESTION,1,1,1.0
ERICKSON_AUTHORITY_ASSERTION,ERICKSON_PARADOXICAL_LIMITATION,1,1,1.0
ERICKSON_AUTHORITY_CONGRUENCE,ERICKSON_OBSERVATION_SYMBOLISM,1,1,1.0
ERICKSON_AUTHORITY_CONTRAST,ERICKSON_META_STRATEGY,1,1,1.0
ERICKSON_AUTHORITY_DELEGATION,ERICKSON_UTILIZATION_RITUAL,1,1,1.0
ERICKSON_AUTHORITY_DISARMING,ERICKSON_AGE_REGRESSION_UTILIZATION,1,1,1.0
ERICKSON_AUTHORITY_ESTABLISHMENT,ERICKSON_AUTHORITY_FRAME,1,2,0.5
ERICKSON_AUTHORITY_ESTABLISHMENT,ERICKSON_PARADOXICAL_TASK,1,2,0.5
ERICKSON_AUTHORITY_FRAME,ERICKSON_EXTERNALIZATION_PUZZLEMENT,1,2,0.5
ERICKSON_AUTHORITY_FRAME,ERICKSON_SENSORY_UTILIZATION,1,2,0.5
ERICKSON_AUTHORITY_FRAMING,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_AUTHORITY_PRESUPPOSITION,ERICKSON_UTILIZATION_DOUBLE_BIND,1,1,1.0
ERICKSON_AUTHORITY_QUOTATION,ERICKSON_TIME_GENERALIZATION,1,1,1.0
ERICKSON_AUTHORITY_RAPPORT,ERICKSON_INDIRECT_SUGGESTION_QUOTING,1,1,1.0
ERICKSON_AUTHORITY_REASSURANCE,ERICKSON_TRUISM_UTILIZATION,1,1,1.0
ERICKSON_AUTHORITY_REDEFINITION,ERICKSON_PARADOXICAL_PRESCRIPTION,1,1,1.0
ERICKSON_AUTHORITY_REFRAME,ERICKSON_OBSERVATIONAL_CONFRONTATION,1,1,1.0
ERICKSON_AUTHORITY_REFRAMING,ERICKSON_UTILIZATION_AND_REFRAMING,1,2,0.5
ERICKSON_AUTHORITY_REFRAMING,ERICKSON_UTILIZATION_TRUISM,1,2,0.5
ERICKSON_AUTHORITY_SAFETY_NET,ERICKSON_PERMISSIVE_SUGGESTION,1,1,1.0
ERICKSON_AUTHORITY_UTILIZATION,ERICKSON_DIRECT_SUGGESTION_COMMITMENT,1,1,1.0
ERICKSON_AUTHORITY_VALIDATION,ERICKSON_UTILIZATION_HUMOR,1,1,1.0
ERICKSON_AUTOBIOGRAPHICAL_ANECDOTE,ERICKSON_SELECTIVE_PERCEPTION,1,1,1.0
ERICKSON_AUTOHYPNOTIC_ABSORPTION,ERICKSON_UTILIZATION_OF_ENVIRONMENT,1,1,1.0
ERICKSON_AUTOHYPNOTIC_REASSURANCE,ERICKSON_UTILIZATION_TRUISM,1,1,1.0
ERICKSON_AUTOMATIC_WRITING_TRUISM,ERICKSON_UNCONSCIOUS_CONDITIONING,1,1,1.0
ERICKSON_AUTONOMY_AND_RESISTANCE,ERICKSON_ANECDOTE_INDIRECT_RESPONSE,1,1,1.0
ERICKSON_AUTONOMY_BIND,ERICKSON_REFRAMING_AND_PACING,1,1,1.0
ERICKSON_AUTONOMY_DEFINITION,ERICKSON_OBSERVATIONAL_TRUISM,1,1,1.0
ERICKSON_AUTONOMY_MODELING,ERICKSON_EMPOWERMENT_AWARENESS,1,1,1.0
ERICKSON_AUTONOMY_PRESUPPOSITION,ERICKSON_UTILIZATION_CATALEPSY,1,1,1.0
ERICKSON_AUTONOMY_RAPPORT,ERICKSON_AUTOHYPNOTIC_REASSURANCE,1,1,1.0
ERICKSON_AUTONOMY_SHIFT,ERICKSON_DIRECT_TERMINATION,1,1,1.0
ERICKSON_AUTONOMY_STRATEGY,ERICKSON_IDEOMOTOR_PROCESS,1,1,1.0
ERICKSON_AUTONOMY_TRUISM,ERICKSON_AUTHORITY_RAPPORT,1,2,0.5
ERICKSON_AUTONOMY_TRUISM,ERICKSON_DOUBLE_BIND_UTILIZATION,1,2,0.5
ERICKSON_AUTONOMY_UTILIZATION,ERICKSON_PERMISSIVE_INQUIRY,1,2,0.5
ERICKSON_AUTONOMY_UTILIZATION,ERICKSON_SYMBOLIC_INTERPRETATION,1,2,0.5
ERICKSON_AWAKENING_COUNTDOWN,ERICKSON_RATIFICATION_TOOL,1,1,1.0
ERICKSON_AWAKENING_DIRECTIVE,ERICKSON_PACING_LEADING,1,2,0.5
ERICKSON_AWAKENING_DIRECTIVE,ERICKSON_UTILIZATION_INQUIRY,1,2,0.5
ERICKSON_AWAKENING_SUGGESTION,ERICKSON_DIRECT_UTILIZATION,1,1,1.0
ERICKSON_AWARENESS_DIRECTING,ERICKSON_PRESUPPOSITION_OBSERVATION,1,1,1.0
ERICKSON_AWARENESS_QUESTION,ERICKSON_UTILIZATION_CONTRAST,1,1,1.0
ERICKSON_AWARENESS_TEST,ERICKSON_REFRAMING_UTILIZATION,1,1,1.0
ERICKSON_BALANCING_WRONGS,ERICKSON_GEOMETRICAL_PROGRESSION,1,1,1.0
ERICKSON_BEHAVIORAL_PRESCRIPTION,ERICKSON_METAPHOR_UTILIZATION,1,3,0.3333333333333333
ERICKSON_BEHAVIORAL_PRESCRIPTION,ERICKSON_REVERSE_PSYCHOLOGY,1,3,0.3333333333333333
ERICKSON_BEHAVIORAL_PRESCRIPTION,ERICKSON_THERAPEUTIC_TASKING,1,3,0.3333333333333333
ERICKSON_BEHAVIORAL_RECOGNITION,ERICKSON_ROLE_INDUCTION_ANCHOR,1,1,1.0
ERICKSON_BEHAVIORAL_SET,ERICKSON_FRAME_SETTING_CONSENT,1,1,1.0
ERICKSON_BEHAVIORAL_VALIDATION,ERICKSON_REFRAMING_AND_DIFFERENTIATION,1,1,1.0
ERICKSON_BIOLOGICAL_REFRAMING,ERICKSON_NEGATIVE_METAPHOR_ANALYSIS,1,1,1.0
ERICKSON_BIO_METAPHOR,ERICKSON_TAG_QUESTION,1,1,1.0
ERICKSON_BLANKETING_INTERPOSITION,ERICKSON_PARADOXICAL_VULNERABILITY,1,1,1.0
ERICKSON_BLANKETING_TECHNIQUE,ERICKSON_PREMISE_BIND,1,1,1.0
ERICKSON_BODY_IMAGE_DIAGNOSIS,ERICKSON_OBJECTIVE_INQUIRY,1,1,1.0
ERICKSON_BODY_LANGUAGE_UTILIZATION,ERICKSON_UTILIZATION_REFRAMING,1,1,1.0
ERICKSON_BODY_WISDOM_DISSOCIATION,ERICKSON_CONFUSION_DISSOCIATION,1,1,1.0
ERICKSON_BOUNDARY_DISSOCIATION,ERICKSON_REFRAMING_RELATIVITY,1,1,1.0
ERICKSON_BOUNDARY_PARADOX,ERICKSON_DETACHED_AUTHORITY,1,1,1.0
ERICKSON_BOUNDARY_PROTECTION,ERICKSON_CHALLENGE_LABEL,1,1,1.0
ERICKSON_BOUNDARY_SETTING,ERICKSON_BOUNDARY_SETTING,1,6,0.16666666666666666
ERICKSON_BOUNDARY_SETTING,ERICKSON_MINIMALISM,1,6,0.16666666666666666
ERICKSON_BOUNDARY_SETTING,ERICKSON_PARADOXICAL_INJUNCTION,1,6,0.16666666666666666
ERICKSON_BOUNDARY_SETTING,ERICKSON_PRESUPPOSITION_OF_SUCCESS,1,6,0.16666666666666666
ERICKSON_BOUNDARY_SETTING,ERICKSON_UTILIZATION_CLARIFICATION,1,6,0.16666666666666666
ERICKSON_BOUNDARY_SETTING,ERICKSON_UTILIZATION_FRAMEWORK,1,6,0.16666666666666666
ERICKSON_BREAKING_CONSCIOUS_SET,ERICKSON_PACING_LEADING,1,1,1.0
ERICKSON_BREAKING_MENTAL_SETS,ERICKSON_REFRAMING_FLUX,1,1,1.0
ERICKSON_BREAKING_SETS,ERICKSON_SCIENTIFIC_TRUISM,1,1,1.0
ERICKSON_BRIDGE_METAPHOR,ERICKSON_METAPHOR_UTILIZATION,1,1,1.0
ERICKSON_BRIDGING_TRANCE,ERICKSON_TRUISM_PROCESS,1,1,1.0
ERICKSON_BUFFER_BOUNDARY,ERICKSON_FUTURE_PACING_TRUISM,1,1,1.0
ERICKSON_BYPASSING_CONSCIOUS_RESISTANCE,ERICKSON_ANECDOTE_REFRAMING,1,2,0.5
ERICKSON_BYPASSING_CONSCIOUS_RESISTANCE,ERICKSON_REPETITION_UTILIZATION,1,2,0.5
ERICKSON_BYPASS_CONSCIOUS,ERICKSON_CONSCIOUS_STRUGGLE_MODELING,1,4,0.25
ERICKSON_BYPASS_CONSCIOUS,ERICKSON_DISTINCTION_UTILIZATION,1,4,0.25
ERICKSON_BYPASS_CONSCIOUS,ERICKSON_TRUISM_ANALOGY,1,4,0.25
ERICKSON_BYPASS_CONSCIOUS,ERICKSON_UTILIZATION_AND_REFRAMING,1,4,0.25
ERICKSON_BYPASS_CONSCIOUSNESS,ERICKSON_UNCONSCIOUS_COMMUNICATION,1,1,1.0
ERICKSON_BYPASS_CONSCIOUS_COMPLIANCE,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_BYPASS_CONSCIOUS_CONTROL,ERICKSON_PERMISSIVE_SUGGESTION,1,1,1.0
ERICKSON_BYPASS_CONSCIOUS_FILTER,ERICKSON_PARADOXICAL_INTERROGATIVE,1,1,1.0
ERICKSON_BYPASS_CRITICAL_FACULTY,ERICKSON_MINIMALIST_ORIENTATION,1,1,1.0
ERICKSON_BYPASS_RESISTANCE,ERICKSON_OPEN_ENDED_INQUIRY,1,1,1.0
ERICKSON_CALIBRATION,ERICKSON_UTILIZATION_AUTONOMY,1,1,1.0
ERICKSON_CALIBRATION_OBSERVATION,ERICKSON_REINFORCEMENT_DISSOCIATION,1,1,1.0
ERICKSON_CALIBRATION_QUESTION,ERICKSON_LINGUISTIC_DISTINCTION,1,1,1.0
ERICKSON_CALIBRATION_SCALING,ERICKSON_PACING_LEADING,1,1,1.0
ERICKSON_CALIBRATION_UTILIZATION,ERICKSON_DISSOCIATION_PRINCIPLE,1,2,0.5
ERICKSON_CALIBRATION_UTILIZATION,ERICKSON_REFRAMING_CONTROL,1,2,0.5
ERICKSON_CAPACITY_AFFIRMATION,ERICKSON_INCREMENTAL_REFRAMING,1,1,1.0
ERICKSON_CASE_ANECDOTE,ERICKSON_CASE_STORY,1,1,1.0
ERICKSON_CASE_FRAMING,ERICKSON_OBSERVATIONAL_CERTAINTY,1,1,1.0
ERICKSON_CASE_HISTORY,ERICKSON_REFRAMING,1,1,1.0
ERICKSON_CASE_HISTORY_ILLUSTRATION,ERICKSON_AGE_REGRESSION_INQUIRY,1,1,1.0
ERICKSON_CASE_HISTORY_REFRAMING,ERICKSON_REPETITIVE_INTENSIFICATION,1,1,1.0
ERICKSON_CASE_NARRATIVE,ERICKSON_INDIRECT_DIRECTIVE,1,2,0.5
ERICKSON_CASE_NARRATIVE,ERICKSON_UTILIZATION_STRATEGY,1,2,0.5
ERICKSON_CASE_STORY,ERICKSON_INTERROGATIVE_UTILIZATION,1,1,1.0
ERICKSON_CASE_STUDY_PACING,ERICKSON_STRATEGIC_INTERVENTION,1,1,1.0
ERICKSON_CASE_STUDY_PRIMING,ERICKSON_UNCONSCIOUS_AGENCY,1,1,1.0
ERICKSON_CASUAL_BYPASS,ERICKSON_PACING_AND_VALIDATION,1,1,1.0
ERICKSON_CASUAL_INQUIRY,ERICKSON_AMNESIA_UTILIZATION,1,6,0.16666666666666666
ERICKSON_CASUAL_INQUIRY,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,6,0.16666666666666666
ERICKSON_CASUAL_INQUIRY,ERICKSON_DIRECT_CHALLENGE,1,6,0.16666666666666666
ERICKSON_CASUAL_INQUIRY,ERICKSON_INTERROGATIVE_PACING,1,6,0.16666666666666666
ERICKSON_CASUAL_INQUIRY,ERICKSON_PACING_AND_UTILIZATION,1,6,0.16666666666666666
ERICKSON_CASUAL_INQUIRY,ERICKSON_PHYSICAL_OBSERVATION,1,6,0.16666666666666666
ERICKSON_CASUAL_METAPHOR_UTILIZATION,ERICKSON_TRUISM_SUBJECTIVITY,1,1,1.0
ERICKSON_CASUAL_TRANSITION,ERICKSON_DIRECT_INQUIRY,1,2,0.5
ERICKSON_CASUAL_TRANSITION,ERICKSON_SUBJECTIVE_VALIDATION,1,2,0.5
ERICKSON_CATALEPSY_CHALLENGE,ERICKSON_NEGATIVE_CONSTRAINT_BIND,1,1,1.0
ERICKSON_CATALEPSY_DISSOCIATION,ERICKSON_TRUISM_CONTRAST,1,1,1.0
ERICKSON_CATALEPSY_INDUCTION,ERICKSON_REGRESSION_TRUISM,1,2,0.5
ERICKSON_CATALEPSY_INDUCTION,ERICKSON_UTILIZATION_STRATEGY,1,2,0.5
ERICKSON_CATALEPSY_MAINTENANCE,ERICKSON_TRUISM_REINFORCEMENT,1,1,1.0
ERICKSON_CATALEPSY_REINFORCEMENT,ERICKSON_CONSCIOUS_UNCONSCIOUS_DISSOCIATION,1,1,1.0
ERICKSON_CATALEPSY_UTILIZATION,ERICKSON_DISSOCIATIVE_CATALEPSY,1,2,0.5
ERICKSON_CATALEPSY_UTILIZATION,ERICKSON_INDIRECT_INDUCTION,1,2,0.5
ERICKSON_CATALEPTIC_ANCHOR,ERICKSON_CONJUNCTION_BRIDGE,1,1,1.0
ERICKSON_CATEGORIZATION_TRUISM,ERICKSON_NOMINALIZATION_UTILIZATION,1,1,1.0
ERICKSON_CAUSAL_LINK,ERICKSON_RATIFICATION_OF_CHANGE,1,1,1.0
ERICKSON_CAUSE_EFFECT_BRIDGE,ERICKSON_UNCONSCIOUS_SENSING,1,1,1.0
ERICKSON_CAUSE_EFFECT_TRUISM,ERICKSON_REFRAMING_AND_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_CHALLENGE_AND_BIND,ERICKSON_ORDEAL_THERAPY,1,1,1.0
ERICKSON_CHALLENGE_AND_DISRUPTION,ERICKSON_METAPHOR_PRESUPPOSITION,1,1,1.0
ERICKSON_CHALLENGE_AND_PRESUPPOSITION,ERICKSON_PRESUPPOSITION_TIME,1,1,1.0
ERICKSON_CHALLENGE_AND_UTILIZATION,ERICKSON_CONFRONTATION_OF_INCONSISTENCY,1,2,0.5
ERICKSON_CHALLENGE_AND_UTILIZATION,ERICKSON_DIRECT_INDUCTION_WITH_UTILIZATION,1,2,0.5
ERICKSON_CHALLENGE_AUTHORITY,ERICKSON_PRESUPPOSITION,1,1,1.0
ERICKSON_CHALLENGE_BELIEF,ERICKSON_CONFUSION_PUN,1,1,1.0
ERICKSON_CHALLENGE_CERTAINTY,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_CHALLENGE_COMMITMENT,ERICKSON_SHOCK_AND_CONFRONTATION,1,1,1.0
ERICKSON_CHALLENGE_CONSCIOUSNESS,ERICKSON_PATTERN_INTERRUPT,2,2,1.0
ERICKSON_CHALLENGE_CONSCIOUS_BELIEF,ERICKSON_COMPLIANCE_SET,1,1,1.0
ERICKSON_CHALLENGE_CONSCIOUS_FRAME,ERICKSON_DIRECT_INTERRUPT,1,1,1.0
ERICKSON_CHALLENGE_CONSCIOUS_PREMISE,ERICKSON_YES_SET_PACING,1,1,1.0
ERICKSON_CHALLENGE_DEFINITION,ERICKSON_SYSTEMIC_CHALLENGE,1,1,1.0
ERICKSON_CHALLENGE_EXPECTANCY,ERICKSON_CHALLENGE_PRESENT_MOMENT,1,1,1.0
ERICKSON_CHALLENGE_GENERALIZATION,ERICKSON_PARADOXICAL_CHALLENGE,2,3,0.6666666666666666
ERICKSON_CHALLENGE_GENERALIZATION,ERICKSON_TRUISM_DISSOCIATION,1,3,0.3333333333333333
ERICKSON_CHALLENGE_INSIGHT,ERICKSON_UNCONSCIOUS_KNOWING,1,1,1.0
ERICKSON_CHALLENGE_LABEL,ERICKSON_INTERROGATIVE_CHALLENGE,1,1,1.0
ERICKSON_CHALLENGE_LIMITATION,ERICKSON_PRESUPPOSITION_CHALLENGE,1,3,0.3333333333333333
ERICKSON_CHALLENGE_LIMITATION,ERICKSON_RHETORICAL_TRUISM,1,3,0.3333333333333333
ERICKSON_CHALLENGE_LIMITATION,ERICKSON_TRUISM_CHALLENGE,1,3,0.3333333333333333
ERICKSON_CHALLENGE_LOGIC,ERICKSON_DIRECT_SUGGESTION,1,3,0.3333333333333333
ERICKSON_CHALLENGE_LOGIC,ERICKSON_PROVOCATION_CHALLENGE,1,3,0.3333333333333333
ERICKSON_CHALLENGE_LOGIC,ERICKSON_REFRAMING_LABEL,1,3,0.3333333333333333
ERICKSON_CHALLENGE_PRESENT_MOMENT,ERICKSON_CHALLENGE_AND_UTILIZATION,1,1,1.0
ERICKSON_CHALLENGE_PRESUPPOSITION,ERICKSON_UTILIZATION_AND_PACING,1,1,1.0
ERICKSON_CHALLENGE_PROVOCATION,ERICKSON_UTILIZATION_OF_RESISTANCE,1,1,1.0
ERICKSON_CHALLENGE_REALITY,ERICKSON_CONFUSION_AND_CATALEPSY_UTILIZATION,1,1,1.0
ERICKSON_CHALLENGE_REFRAME,ERICKSON_PACING_AND_VALIDATION,1,1,1.0
ERICKSON_CHALLENGE_REFRAMING,ERICKSON_NEGATIVE_COMMAND_BIND,1,1,1.0
ERICKSON_CHALLENGE_SEARCH,ERICKSON_REINFORCEMENT,1,1,1.0
ERICKSON_CHALLENGE_SUGGESTION,ERICKSON_CONFUSION_RESTRUCTURING,1,1,1.0
ERICKSON_CHALLENGE_SURPRISE,ERICKSON_NEGATIVE_CHALLENGE,1,1,1.0
ERICKSON_CHALLENGE_TO_CONSCIOUS_DEFINITION,ERICKSON_PACING_AND_VALIDATION,1,1,1.0
ERICKSON_CHALLENGE_TRY,ERICKSON_UTILIZATION_TRUISM,1,1,1.0
ERICKSON_CHALLENGE_UTILIZATION,ERICKSON_CHALLENGE_UTILIZATION,1,6,0.16666666666666666
ERICKSON_CHALLENGE_UTILIZATION,ERICKSON_LINGUISTIC_AMBIGUITY,1,6,0.16666666666666666
ERICKSON_CHALLENGE_UTILIZATION,ERICKSON_PROCESS_ORIENTATION,1,6,0.16666666666666666
ERICKSON_CHALLENGE_UTILIZATION,ERICKSON_TAG_QUESTION_PRESUPPOSITION,1,6,0.16666666666666666
ERICKSON_CHALLENGE_UTILIZATION,ERICKSON_UTILIZATION_INQUIRY,1,6,0.16666666666666666
ERICKSON_CHALLENGE_UTILIZATION,ERICKSON_UTILIZATION_REFRAMING,1,6,0.16666666666666666
ERICKSON_CHALLENGING_AMBIGUITY,ERICKSON_YES_SET_PACING,1,1,1.0
ERICKSON_CHALLENGING_ASSUMPTIONS,ERICKSON_UTILIZATION_RESISTANCE,1,1,1.0
ERICKSON_CHALLENGING_PRESUPPOSITION,ERICKSON_UTILIZATION_QUERY,1,1,1.0
ERICKSON_CHALLENGING_RIGID_SETS,ERICKSON_SYMPTOM_PRESCRIPTION,1,1,1.0
ERICKSON_CLARIFICATION,ERICKSON_UNCONSCIOUS_CONDITIONING,1,1,1.0
ERICKSON_CLARIFICATION_DISTINCTION,ERICKSON_SUBJECTIVE_REFRAME,1,1,1.0
ERICKSON_CLARIFICATION_PREFERENCE,ERICKSON_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_CLARIFICATION_PROBE,ERICKSON_TRUISM_CHALLENGE,1,2,0.5
ERICKSON_CLARIFICATION_PROBE,ERICKSON_TRUISM_PACING,1,2,0.5
ERICKSON_CLARIFICATION_UTILIZATION,ERICKSON_AGE_REGRESSION_ANCHORING,1,3,0.3333333333333333
ERICKSON_CLARIFICATION_UTILIZATION,ERICKSON_PRESUPPOSITION_SUCCESS,1,3,0.3333333333333333
ERICKSON_CLARIFICATION_UTILIZATION,ERICKSON_STRATEGIC_INTERVENTION,1,3,0.3333333333333333
ERICKSON_CLICHE_REFRAMING,ERICKSON_PROFESSIONAL_INTEGRITY,1,1,1.0
ERICKSON_CLINICAL_ANECDOTE,ERICKSON_PACING_TRUISM,1,1,1.0
ERICKSON_CLINICAL_CONTRAST,ERICKSON_UTILIZATION_AND_SPECIFICITY,1,1,1.0
ERICKSON_CLINICAL_EXPERIMENTATION,ERICKSON_FOLLOWUP_VALIDATION,1,1,1.0
ERICKSON_CLINICAL_INSIGHT,ERICKSON_SYSTEMIC_CAUTION,1,2,0.5
ERICKSON_CLINICAL_INSIGHT,ERICKSON_TRUISM_TIME,1,2,0.5
ERICKSON_CLINICAL_MAPPING,ERICKSON_EMOTIONAL_FLOODING,1,1,1.0
ERICKSON_CLINICAL_NARRATIVE,ERICKSON_PROFESSIONAL_LEGACY,1,2,0.5
ERICKSON_CLINICAL_NARRATIVE,ERICKSON_TRANSFORMATIONAL_NARRATIVE,1,2,0.5
ERICKSON_CLINICAL_OBSERVATION,ERICKSON_FLEXIBILITY_REFRAME,1,2,0.5
ERICKSON_CLINICAL_OBSERVATION,ERICKSON_OBSERVATIONAL_DIAGNOSIS,1,2,0.5
ERICKSON_CLINICAL_PRECISION,ERICKSON_ANALOGY_REDUCTIONISM_REJECTION,1,1,1.0
ERICKSON_CLINICAL_RATIONALE,ERICKSON_FUTURE_PACING_PERMISSIVE,1,1,1.0
ERICKSON_CLINICAL_REALISM,ERICKSON_REFRAMING_PHYSIOLOGICAL_UTILIZATION,1,1,1.0
ERICKSON_CLINICAL_STRATEGY,ERICKSON_BOUNDARY_PARADOX,1,1,1.0
ERICKSON_CLINICAL_WISDOM_CONTROL,ERICKSON_ANECDOTE_INDIRECT_SUGGESTION,1,1,1.0
ERICKSON_COGNITIVE_DISRUPTION,ERICKSON_PRESUPPOSITION,1,1,1.0
ERICKSON_COGNITIVE_DISSONANCE_FUTURE_PACING,ERICKSON_FUTURE_PACING_AND_SUGGESTION,1,1,1.0
ERICKSON_COGNITIVE_LOADING,ERICKSON_UTILIZATION_ANALYSIS,1,1,1.0
