Category,Pattern ID,Importance,Typical Leads To,Typical Preceded By
ANECDOTAL,ERICKSON_ANECDOTAL_TEACHING,0.0002993647109856862,ERICKSON_CASE_NARRATIVE (0.50); ERICKSON_PRESUPPOSITION_UTILIZATION (0.50),ERICKSON_AMNESIA_UTILIZATION (0.09); ERICKSON_UTILIZATION_REFRAMING (0.01)
ANECDOTAL,ERICKSON_ANECDOTAL_TRUISM,0.0005689419062704603,ERICKSON_ANECDOTAL_REFRAMING (0.25); ERICKSON_ANECDOTE_BOUNDARIES (0.25); ERICKSON_CONFUSION_UTILIZATION (0.25),ERICKSON_UTILIZATION_OF_NATURAL_PROCESS (1.00); ERICKSON_REINFORCEMENT_YES_SET (1.00)
ANECDOTE,ERICKSON_ANECDOTE_AMNESIA,0.00014269024004882614,ERICKSON_DISSOCIATION_UTILIZATION (1.00),ERICKSON_CONFUSION_OVERLOAD (0.50)
ANECDOTE,ERICKSON_ANECDOTE_AND_UNCONSCIOUS_MODELING,0.00014212436413751052,ERICKSON_IDEOMOTOR_UTILIZATION (1.00),ERICKSON_UNCONSCIOUS_TRUISM (1.00)
ANECDOTE,ERICKSON_ANECDOTE_ASSOCIATION,0.00014219226059687,ERICKSON_REFRAMING_AND_TRUISM (1.00),ERICKSON_CONSCIOUS_UNCONSCIOUS_CONTRAST (1.00)
ANECDOTE,ERICKSON_ANECDOTE_BOUNDARIES,0.0001423220248858371,ERICKSON_UTILIZATION_VALUES (1.00),ERICKSON_ANECDOTAL_TRUISM (0.25)
ANECDOTE,ERICKSON_ANECDOTE_BRIDGE,0.00013810446010416094,ERICKSON_TRANSITION_GAZE (1.00),ERICKSON_TRUISM_UTILIZATION (0.03)
ANECDOTE,ERICKSON_ANECDOTE_DIRECTIVE,0.0001420033686748057,ERICKSON_RESOURCE_UTILIZATION (1.00),ERICKSON_TRUISM (0.03)
ANECDOTE,ERICKSON_ANECDOTE_DISSOCIATION,0.00014265935799849232,ERICKSON_REFRAMING_METAPHOR (1.00),ERICKSON_REFRAMING_ANALOGY (0.14)
ANECDOTE,ERICKSON_ANECDOTE_DISTRACTION,0.00014295192987102395,ERICKSON_ANECDOTAL_DISTRACTION (1.00),ERICKSON_UNCONSCIOUS_LEARNING (0.33)
ANECDOTE,ERICKSON_ANECDOTE_FRAMING,0.0001429131691210565,ERICKSON_PACING_AND_COMPLIANCE (1.00),ERICKSON_REPETITION_ASSOCIATION (1.00)
ANECDOTE,ERICKSON_ANECDOTE_GROWTH,0.00013781078586257964,ERICKSON_REFRAMING_OBSERVATION (1.00),ERICKSON_GRADUAL_APPROXIMATION (1.00)
ANECDOTE,ERICKSON_ANECDOTE_HUMOR,0.0001453481427450544,ERICKSON_META_COMMENTARY (1.00),ERICKSON_PERMISSIVE_SUGGESTION (0.02)
ANECDOTE,ERICKSON_ANECDOTE_INDIRECT_LEARNING,0.00014335662607237146,ERICKSON_CONFUSION_TECHNIQUE (1.00),ERICKSON_ANECDOTE_UTILIZATION (0.06)
ANECDOTE,ERICKSON_ANECDOTE_INDIRECT_RESPONSE,0.0001422343395706249,ERICKSON_REFRAMING_SCAPEGOAT (1.00),ERICKSON_AUTONOMY_AND_RESISTANCE (1.00)
ANECDOTE,ERICKSON_ANECDOTE_INDIRECT_SUGGESTION,0.00014220427123033924,ERICKSON_PROTECTIVE_CAUTION (1.00),ERICKSON_CLINICAL_WISDOM_CONTROL (1.00)
ANECDOTE,ERICKSON_ANECDOTE_METAPHOR,0.0010015319611690378,ERICKSON_AMBIGUITY_METAPHOR (0.14); ERICKSON_ANECDOTAL_TRUISM (0.14); ERICKSON_ANECDOTE_METAPHOR (0.14),ERICKSON_FUTURE_PACING_QUESTION (0.50); ERICKSON_REFRAMING_TASK (0.50)
ANECDOTE,ERICKSON_ANECDOTE_MORAL,0.00013298855826408018,ERICKSON_REFRAMING_AND_PACING (1.00),ERICKSON_UTILIZATION_DISTRACTION (0.20)
ANECDOTE,ERICKSON_ANECDOTE_PREDICTION,0.00013827258054340861,ERICKSON_TRUISM_PRESUPPOSITION (1.00),ERICKSON_EXTERNALIZATION_HABIT (1.00)
ANECDOTE,ERICKSON_ANECDOTE_REFRAME,0.00013990231972041138,ERICKSON_STRATEGIC_INTERVENTION (1.00),ERICKSON_STRATEGIC_CONFRONTATION (0.50)
ANECDOTE,ERICKSON_ANECDOTE_REFRAMING,0.0011391306815934526,ERICKSON_ANECDOTE_REFR_IRON (0.12); ERICKSON_PACING_AND_AUTHORITY (0.12); ERICKSON_POSITIVE_REFRAMING (0.12),ERICKSON_FRAMING_TRANSITION (1.00); ERICKSON_BYPASSING_CONSCIOUS_RESISTANCE (0.50)
ANECDOTE,ERICKSON_ANECDOTE_REFR_IRON,0.00014247797835850295,ERICKSON_REFRAMING_UTILIZATION (1.00),ERICKSON_ANECDOTE_REFRAMING (0.12)
ANECDOTE,ERICKSON_ANECDOTE_RESILIENCE,0.00014251624304313366,ERICKSON_PRESUPPOSITION_PROCESS (1.00),ERICKSON_UTILIZATION_CASE (1.00)
ANECDOTE,ERICKSON_ANECDOTE_SELECTIVE_PERCEPTION,0.0001395210791956209,ERICKSON_REFRAMING_VALIDATION (1.00),ERICKSON_PARADOXICAL_AWAKENESS (1.00)
ANECDOTE,ERICKSON_ANECDOTE_SETTING,0.00014300732207016742,ERICKSON_PACING_FAILURE (1.00),ERICKSON_PACING_LEAD (1.00)
ANECDOTE,ERICKSON_ANECDOTE_STATEBOUND,0.00014281243873236535,ERICKSON_ANECDOTAL_INDUCTION (1.00),ERICKSON_INTEGRATIVE_REFLECT (1.00)
ANECDOTE,ERICKSON_ANECDOTE_SUGGESTION,0.00014335662607237146,ERICKSON_PHYSIOLOGICAL_LINK (1.00),ERICKSON_ANECDOTE_UTILIZATION (0.06)
ANECDOTE,ERICKSON_ANECDOTE_UTILIZATION,0.0022923111774864557,ERICKSON_ANECDOTAL_TRUISM (0.06); ERICKSON_ANECDOTE_INDIRECT_LEARNING (0.06); ERICKSON_ANECDOTE_REFRAMING (0.06),ERICKSON_ANALOGY_RAPPORT (1.00); ERICKSON_INDIRECT_METAPHOR_RESOURCE (1.00)
ANESTHESIA,ERICKSON_ANESTHESIA_TRANSFER,0.00014238872146156282,ERICKSON_SOCIAL_MODELING_TRUISM (1.00),ERICKSON_DIRECT_CHALLENGE (0.08)
ANTI,ERICKSON_ANTI_PATTERN_CONTRADICTION,0.00014219340164067288,ERICKSON_PACING_AND_VALIDATION (1.00),ERICKSON_FUTURE_PACING_AND_GENERALIZATION (1.00)
APPOSITION,ERICKSON_APPOSITION_OF_OPPOSITES,0.00014249376342888282,ERICKSON_ANALOGY_UTILIZATION (1.00),ERICKSON_APPOSITION_OPPOSITES (0.33)
APPOSITION,ERICKSON_APPOSITION_OPPOSITES,0.00042722133202231934,ERICKSON_APPOSITION_OPPOSITES (0.67); ERICKSON_APPOSITION_OF_OPPOSITES (0.33),ERICKSON_DOUBLE_BIND_OPPOSITES (1.00); ERICKSON_APPOSITION_OPPOSITES (0.67)
APPROXIMATION,ERICKSON_APPROXIMATION_UTILIZATION,0.0001419549344241107,ERICKSON_REFRAMING (1.00),ERICKSON_UTILIZATION_PRINCIPLE (0.08)
ARITHMETICAL,ERICKSON_ARITHMETICAL_PROGRESSION,0.00014246014170839433,ERICKSON_VOLUNTARY_CHOICE_REFRAME (1.00),ERICKSON_PACING_AND_LEADING (0.04)
ARITHMETIC,ERICKSON_ARITHMETIC_PROGRESSION,0.00014263356450866193,ERICKSON_STRATEGIC_AMBIGUITY (1.00),ERICKSON_VOLUNTARY_CHOICE_REFRAME (1.00)
ARM,ERICKSON_ARM_LIFT_INDUCTION,0.00014211972967741052,ERICKSON_VISUAL_FIXATION (1.00),ERICKSON_PRESUPPOSITION_OF_CHANGE (0.20)
ASSESSMENT,ERICKSON_ASSESSMENT_UTILIZATION,0.00014311384443878205,ERICKSON_PRESUPPOSITION_INQUIRY (1.00),ERICKSON_SUBJECTIVE_ESTIMATION (1.00)
ASSOCIATION,ERICKSON_ASSOCIATION_ANCHOR,0.00014242870254360592,ERICKSON_NOMINALIZATION_REPETITION (1.00),ERICKSON_TIME_DISTORTION_ANCHORING (0.50)
ASSOCIATION,ERICKSON_ASSOCIATION_ANCHORING,0.00028468592574568076,ERICKSON_UTILIZATION_CASE (0.50); ERICKSON_UTILIZATION_OBSERVATION (0.50),ERICKSON_NARRATIVE_AUTHORITY (1.00); ERICKSON_UTILIZATION_OBSERVATION (0.07)
ASSOCIATION,ERICKSON_ASSOCIATION_PACING,0.0001428013078295155,ERICKSON_AGE_REGRESSION (1.00),ERICKSON_PACING_AND_VALIDATION (0.01)
ASSOCIATION,ERICKSON_ASSOCIATION_SCENARIO,0.00014255266779386486,ERICKSON_UNCONSCIOUS_RESOURCE (1.00),ERICKSON_POST_HYPNOTIC_INTEGRATION (0.50)
ASSOCIATIVE,ERICKSON_ASSOCIATIVE_BRIDGE,0.00014276770254565484,ERICKSON_INDIRECT_SUGGESTION (1.00),ERICKSON_TRUISM_SENSORY_SHIFTER (1.00)
ASSOCIATIVE,ERICKSON_ASSOCIATIVE_BUILDING,0.00014122734151553727,ERICKSON_NATURALISTIC_TRANCE (1.00),ERICKSON_POST_HYPNOTIC_AMNESIA_REFRAMING (1.00)
ASSOCIATIVE,ERICKSON_ASSOCIATIVE_LEAD,0.00014312695005014024,ERICKSON_INDIRECT_SUGGESTION (1.00),ERICKSON_META_EXPLANATION (0.25)
ASSOCIATIVE,ERICKSON_ASSOCIATIVE_LINKING,0.0002863967130779328,ERICKSON_UTILIZATION_REGRESSION (0.50); ERICKSON_YES_SET_PACING (0.50),ERICKSON_AGE_REGRESSION_DISTRACTION (1.00); ERICKSON_PRECISION_FOCUS (1.00)
ASSOCIATIVE,ERICKSON_ASSOCIATIVE_PACING,0.0001428123788108892,ERICKSON_TRUISM_MODELING (1.00),ERICKSON_INDIRECT_SUGGESTION (0.01)
ASSOCIATIVE,ERICKSON_ASSOCIATIVE_RECALL,0.00014320827929255084,ERICKSON_INDIRECT_UTILIZATION (1.00),ERICKSON_REFRAMING_AND_TRUISM (0.50)
ASSOCIATIVE,ERICKSON_ASSOCIATIVE_TRIGGER,0.00014170126982231997,ERICKSON_METAPHOR_CONTRAST (1.00),ERICKSON_SCIENTIFIC_TRUISM (0.50)
ASSUMPTIVE,ERICKSON_ASSUMPTIVE_QUESTION,0.00014537953487428454,ERICKSON_UTILIZATION_TIME_DISTORTION (1.00),ERICKSON_UTILIZATION_AND_VALIDATION (1.00)
ASYMMETRIC,ERICKSON_ASYMMETRIC_RAPPORT,0.00014266482455323383,ERICKSON_ILLUSION_OF_CHOICE (1.00),ERICKSON_NEGATIVE_SUGGESTION_CONFUSION (1.00)
ATTENTIONAL,ERICKSON_ATTENTIONAL_SHIFT,0.0001424374114285234,ERICKSON_UTILIZATION_INQUIRY (1.00),ERICKSON_PRESUPPOSITION_INTERROGATIVE (0.50)
ATTENTION,ERICKSON_ATTENTION_FIXATION,0.00042440626991828846,ERICKSON_ILLUSION_OF_CHOICE (0.33); ERICKSON_LITERALISM_TEST (0.33); ERICKSON_TEMPORAL_SHIFT (0.33),ERICKSON_CONFUSION_UTILIZATION (0.14); ERICKSON_PACING_AND_LEADING (0.04)
ATTENTION,ERICKSON_ATTENTION_FOCUS,0.00042379825167554073,ERICKSON_REORIENTATION_RATIFICATION (0.33); ERICKSON_TRUISM_AND_POSITIVE_REINFORCEMENT (0.33); ERICKSON_UTILIZATION_RESISTANCE (0.33),ERICKSON_VALIDATION_ANCHOR (1.00); ERICKSON_UTILIZATION_INTERRUPTION (0.50)
ATTENTION,ERICKSON_ATTENTION_MANAGEMENT,0.0001428123788108892,ERICKSON_UTILIZATION_AND_CONFUSION (1.00),ERICKSON_INDIRECT_SUGGESTION (0.01)
ATTENTION,ERICKSON_ATTENTION_MULTIPLICITY,0.00014261703753209944,ERICKSON_TRUISM_UNCERTAINTY (1.00),ERICKSON_DIRECT_VALIDATION (0.12)
ATTENTION,ERICKSON_ATTENTION_SHIFT,0.000855312947544797,ERICKSON_CONFUSION_AND_REORIENTATION (0.17); ERICKSON_PRECISION_INQUIRY (0.17); ERICKSON_TEMPORAL_ANCHORING (0.17),ERICKSON_POST_HYPNOTIC_AMNESIA_TEST (1.00); ERICKSON_PACING_LEADING_DISSOCIATION (1.00)
ATTRIBUTION,ERICKSON_ATTRIBUTION,0.00014127628329672364,ERICKSON_TRUISM_REFRAME (1.00),ERICKSON_UTILIZATION_REFRAMING (0.01)
ATTRIBUTION,ERICKSON_ATTRIBUTION_OF_AGENCY,0.00014273133705275355,ERICKSON_UTILIZATION_PRINCIPLE (1.00),ERICKSON_LOGICAL_VALIDATION (1.00)
AUDITORY,ERICKSON_AUDITORY_PROJECTION,0.00014297514594857575,ERICKSON_UNIVERSAL_EXPERIENCE_UTILIZATION (1.00),ERICKSON_UTILIZATION_OF_MULTILEVEL_REALITY (1.00)
AUTHORITATIVE,ERICKSON_AUTHORITATIVE_COMMAND,0.00014213391441008453,ERICKSON_UTILIZATION_TRUISM (1.00),ERICKSON_PHYSIOLOGICAL_TRIGGER (1.00)
AUTHORITATIVE,ERICKSON_AUTHORITATIVE_CONGRUENCE,0.00014294647787229514,ERICKSON_EXISTENTIAL_PACING (1.00),ERICKSON_WORDPLAY_ASSOCIATION (1.00)
AUTHORITATIVE,ERICKSON_AUTHORITATIVE_CONTRACT,0.00014265699266607958,ERICKSON_UTILIZATION_SUGGESTION (1.00),ERICKSON_RHYTHMIC_REGRESSION (1.00)
AUTHORITATIVE,ERICKSON_AUTHORITATIVE_FRAMING,9.386726780153262e-05,ERICKSON_IDEODYNAMIC_CONTROL (1.00),ERICKSON_PRAGMATIC_EFFICIENCY (1.00)
AUTHORITATIVE,ERICKSON_AUTHORITATIVE_MINIMALISM,0.0002838036794060712,ERICKSON_UTILIZATION_AUTHORITY (0.50); ERICKSON_UTILIZATION_REFRAMING (0.50),ERICKSON_REFRAMING_FACT (1.00); ERICKSON_UTILIZATION_REFRAME (0.03)
AUTHORITATIVE,ERICKSON_AUTHORITATIVE_PRESUPPOSITION,0.00014154404555992615,ERICKSON_TRUISM_YES_SET (1.00),ERICKSON_DEPOTENTIATION (0.33)
AUTHORITATIVE,ERICKSON_AUTHORITATIVE_TRUISM,0.0001455936455902314,ERICKSON_PACING_AND_LEADING (1.00),ERICKSON_DOUBLE_BIND (0.02)
AUTHORITATIVE,ERICKSON_AUTHORITATIVE_VALIDATION,0.00014253018412107015,ERICKSON_INTERNALIZATION_PROCESS (1.00),ERICKSON_DIRECT_SUGGESTION_PHYSIOLOGICAL (1.00)
AUTHORITY,ERICKSON_AUTHORITY_AMBIGUITY,0.00014193377545269938,ERICKSON_PARADOXICAL_CHALLENGE (1.00),ERICKSON_PERMISSIVE_INDIRECT (1.00)
AUTHORITY,ERICKSON_AUTHORITY_AND_SEARCH,0.00014441996660574048,ERICKSON_TRUISM_QUESTION (1.00),ERICKSON_TRUISM_LEADING (0.50)
AUTHORITY,ERICKSON_AUTHORITY_ASSERTION,0.0001455936455902314,ERICKSON_PARADOXICAL_LIMITATION (1.00),ERICKSON_DOUBLE_BIND (0.02)
AUTHORITY,ERICKSON_AUTHORITY_CONGRUENCE,0.00014332699876005203,ERICKSON_OBSERVATION_SYMBOLISM (1.00),ERICKSON_INDIRECT_PROBING (0.25)
AUTHORITY,ERICKSON_AUTHORITY_CONTRAST,0.00014250995481967865,ERICKSON_META_STRATEGY (1.00),ERICKSON_UTILIZATION_SATURATION (1.00)
AUTHORITY,ERICKSON_AUTHORITY_DELEGATION,0.00014246413742159962,ERICKSON_UTILIZATION_RITUAL (1.00),ERICKSON_ORDEAL_INTERVENTION (1.00)
AUTHORITY,ERICKSON_AUTHORITY_DISARMING,0.00014146808090547853,ERICKSON_AGE_REGRESSION_UTILIZATION (1.00),ERICKSON_OBSERVATION_TRANCE (1.00)
AUTHORITY,ERICKSON_AUTHORITY_ESTABLISHMENT,0.0002843184866795187,ERICKSON_AUTHORITY_FRAME (0.50); ERICKSON_PARADOXICAL_TASK (0.50),ERICKSON_SHOCK_AND_PROVOCATION (0.25); ERICKSON_UTILIZATION_REFRAME (0.03)
AUTHORITY,ERICKSON_AUTHORITY_FRAME,0.0002843142924542641,ERICKSON_EXTERNALIZATION_PUZZLEMENT (0.50); ERICKSON_SENSORY_UTILIZATION (0.50),ERICKSON_AUTHORITY_ESTABLISHMENT (0.50); ERICKSON_DIRECT_TASKING (0.33)
AUTHORITY,ERICKSON_AUTHORITY_FRAMING,0.00014136017574079273,ERICKSON_INDIRECT_SUGGESTION (1.00),ERICKSON_TRUISM_INDIRECT_SUGGESTION (0.33)
AUTHORITY,ERICKSON_AUTHORITY_PRESUPPOSITION,0.00013936803593716642,ERICKSON_UTILIZATION_DOUBLE_BIND (1.00),ERICKSON_UTILIZATION_RESISTANCE (0.03)
AUTHORITY,ERICKSON_AUTHORITY_QUOTATION,0.00014412265096458418,ERICKSON_TIME_GENERALIZATION (1.00),ERICKSON_FUTURE_PACING_SAFEGUARD (1.00)
AUTHORITY,ERICKSON_AUTHORITY_RAPPORT,0.00014412713138511836,ERICKSON_INDIRECT_SUGGESTION_QUOTING (1.00),ERICKSON_AUTONOMY_TRUISM (0.50)
AUTHORITY,ERICKSON_AUTHORITY_REASSURANCE,0.0001419668283799238,ERICKSON_TRUISM_UTILIZATION (1.00),ERICKSON_IDEOMOTOR_SUGGESTION (0.20)
AUTHORITY,ERICKSON_AUTHORITY_REDEFINITION,0.00014230796437943717,ERICKSON_PARADOXICAL_PRESCRIPTION (1.00),ERICKSON_PARADOXICAL_CHALLENGE (0.11)
AUTHORITY,ERICKSON_AUTHORITY_REFRAME,0.00014568223731157388,ERICKSON_OBSERVATIONAL_CONFRONTATION (1.00),ERICKSON_UTILIZATION_PRESCRIPTION (1.00)
AUTHORITY,ERICKSON_AUTHORITY_REFRAMING,0.0002833190011882384,ERICKSON_UTILIZATION_AND_REFRAMING (0.50); ERICKSON_UTILIZATION_TRUISM (0.50),ERICKSON_REDUCTIO_AD_ABSURDUM (0.50); ERICKSON_SYMPTOM_PRESCRIPTION (0.33)
AUTHORITY,ERICKSON_AUTHORITY_SAFETY_NET,0.00014381813796256605,ERICKSON_PERMISSIVE_SUGGESTION (1.00),ERICKSON_DIRECT_INQUIRY (0.08)
AUTHORITY,ERICKSON_AUTHORITY_UTILIZATION,0.00014396333176033287,ERICKSON_DIRECT_SUGGESTION_COMMITMENT (1.00),ERICKSON_REFRAMING_METAPHOR (0.14)
AUTHORITY,ERICKSON_AUTHORITY_VALIDATION,0.00014289927816752467,ERICKSON_UTILIZATION_HUMOR (1.00),ERICKSON_NARRATIVE_TRUISM (1.00)
AUTOBIOGRAPHICAL,ERICKSON_AUTOBIOGRAPHICAL_ANECDOTE,0.00014223092098628498,ERICKSON_SELECTIVE_PERCEPTION (1.00),ERICKSON_DOUBLE_BIND_UTILIZATION (0.06)
AUTOHYPNOTIC,ERICKSON_AUTOHYPNOTIC_ABSORPTION,0.0001324740749859669,ERICKSON_UTILIZATION_OF_ENVIRONMENT (1.00),ERICKSON_TRUISM_REFRAMING (0.07)
AUTOHYPNOTIC,ERICKSON_AUTOHYPNOTIC_REASSURANCE,0.00014340557867672748,ERICKSON_UTILIZATION_TRUISM (1.00),ERICKSON_AUTONOMY_RAPPORT (1.00)
AUTOMATIC,ERICKSON_AUTOMATIC_WRITING_TRUISM,0.0001404114410419745,ERICKSON_UNCONSCIOUS_CONDITIONING (1.00),ERICKSON_OBSERVATIONAL_CONTRAST (0.50)
AUTONOMY,ERICKSON_AUTONOMY_AND_RESISTANCE,0.00014214784457559167,ERICKSON_ANECDOTE_INDIRECT_RESPONSE (1.00),ERICKSON_STRATEGIC_PRAGMATISM (0.50)
AUTONOMY,ERICKSON_AUTONOMY_BIND,0.00014302099532340355,ERICKSON_REFRAMING_AND_PACING (1.00),ERICKSON_SOCIAL_PROOF_VALIDATION (0.50)
AUTONOMY,ERICKSON_AUTONOMY_DEFINITION,0.00014273365988775021,ERICKSON_OBSERVATIONAL_TRUISM (1.00),ERICKSON_DEMONSTRATION_NARRATIVE (1.00)
AUTONOMY,ERICKSON_AUTONOMY_MODELING,0.00014370746458132035,ERICKSON_EMPOWERMENT_AWARENESS (1.00),ERICKSON_INDIVIDUALIZED_TRUISM (1.00)
AUTONOMY,ERICKSON_AUTONOMY_PRESUPPOSITION,0.0001422237232387784,ERICKSON_UTILIZATION_CATALEPSY (1.00),ERICKSON_NEGATIVE_SUGGESTION (0.07)
AUTONOMY,ERICKSON_AUTONOMY_RAPPORT,0.000143318371434406,ERICKSON_AUTOHYPNOTIC_REASSURANCE (1.00),ERICKSON_DIRECT_SUGGESTION_WITH_HIDDEN_TEST (1.00)
AUTONOMY,ERICKSON_AUTONOMY_SHIFT,0.00013881818836962472,ERICKSON_DIRECT_TERMINATION (1.00),ERICKSON_DIRECTIVE_SEPARATION (1.00)
AUTONOMY,ERICKSON_AUTONOMY_STRATEGY,0.0001440121735535762,ERICKSON_IDEOMOTOR_PROCESS (1.00),ERICKSON_NONVERBAL_ANCHORING (0.50)
AUTONOMY,ERICKSON_AUTONOMY_TRUISM,0.00028807897070117817,ERICKSON_AUTHORITY_RAPPORT (0.50); ERICKSON_DOUBLE_BIND_UTILIZATION (0.50),ERICKSON_PARADOXICAL_INJUNCTION (0.25); ERICKSON_PERMISSIVE_SUGGESTION (0.02)
AUTONOMY,ERICKSON_AUTONOMY_UTILIZATION,0.0002845751937885229,ERICKSON_PERMISSIVE_INQUIRY (0.50); ERICKSON_SYMBOLIC_INTERPRETATION (0.50),ERICKSON_POST_HYPNOTIC_TASK (1.00); ERICKSON_PRESUPPOSITION (0.02)
AWAKENING,ERICKSON_AWAKENING_COUNTDOWN,0.0001428013078295155,ERICKSON_RATIFICATION_TOOL (1.00),ERICKSON_PACING_AND_VALIDATION (0.01)
AWAKENING,ERICKSON_AWAKENING_DIRECTIVE,0.0002857901677201253,ERICKSON_PACING_LEADING (0.50); ERICKSON_UTILIZATION_INQUIRY (0.50),ERICKSON_PERMISSIVE_REFRAMING (1.00); ERICKSON_REFRAMING_CONTROL (0.33)
AWAKENING,ERICKSON_AWAKENING_SUGGESTION,0.00014197288235881457,ERICKSON_DIRECT_UTILIZATION (1.00),ERICKSON_UTILIZATION_ANALOGY (0.25)
AWARENESS,ERICKSON_AWARENESS_DIRECTING,0.00014275060584129472,ERICKSON_PRESUPPOSITION_OBSERVATION (1.00),ERICKSON_PRESUPPOSITION_INQUIRY (0.14)
AWARENESS,ERICKSON_AWARENESS_QUESTION,0.00014194613554406252,ERICKSON_UTILIZATION_CONTRAST (1.00),ERICKSON_POST_HYPNOTIC_AWAKENING (1.00)
AWARENESS,ERICKSON_AWARENESS_TEST,0.00013818849475580623,ERICKSON_REFRAMING_UTILIZATION (1.00),ERICKSON_AMBIGUITY_AND_RAPPORT (1.00)
BALANCING,ERICKSON_BALANCING_WRONGS,0.00014263979597913367,ERICKSON_GEOMETRICAL_PROGRESSION (1.00),ERICKSON_CULTURAL_METAPHOR (1.00)
BEHAVIORAL,ERICKSON_BEHAVIORAL_PRESCRIPTION,0.0004259880133144938,ERICKSON_METAPHOR_UTILIZATION (0.33); ERICKSON_REVERSE_PSYCHOLOGY (0.33); ERICKSON_THERAPEUTIC_TASKING (0.33),ERICKSON_DIRECTIVE_ACTION (1.00); ERICKSON_UTILIZATION_OBSERVATION (0.07)
BEHAVIORAL,ERICKSON_BEHAVIORAL_RECOGNITION,0.0001426181079033185,ERICKSON_ROLE_INDUCTION_ANCHOR (1.00),ERICKSON_TRUISM_ANCHOR (1.00)
BEHAVIORAL,ERICKSON_BEHAVIORAL_SET,0.00014287534031690448,ERICKSON_FRAME_SETTING_CONSENT (1.00),ERICKSON_PERMISSIVE_COMMAND (0.17)
BEHAVIORAL,ERICKSON_BEHAVIORAL_VALIDATION,0.00014254370592160496,ERICKSON_REFRAMING_AND_DIFFERENTIATION (1.00),ERICKSON_AFFIRMATION_PACING (1.00)
BIOLOGICAL,ERICKSON_BIOLOGICAL_REFRAMING,9.381018560024948e-05,ERICKSON_NEGATIVE_METAPHOR_ANALYSIS (1.00),ERICKSON_INDIVIDUALIZATION (0.33)
BIO,ERICKSON_BIO_METAPHOR,0.00014277267459828776,ERICKSON_TAG_QUESTION (1.00),ERICKSON_UTILIZATION_AND_ANTICIPATION (1.00)
BLANKETING,ERICKSON_BLANKETING_INTERPOSITION,0.000141448264924716,ERICKSON_PARADOXICAL_VULNERABILITY (1.00),ERICKSON_PREMISE_BIND (1.00)
BLANKETING,ERICKSON_BLANKETING_TECHNIQUE,0.00014127628329672364,ERICKSON_PREMISE_BIND (1.00),ERICKSON_UTILIZATION_REFRAMING (0.01)
BODY,ERICKSON_BODY_IMAGE_DIAGNOSIS,0.00014277159772380739,ERICKSON_OBJECTIVE_INQUIRY (1.00),ERICKSON_REFRAMING_AND_INTEGRATION (1.00)
BODY,ERICKSON_BODY_LANGUAGE_UTILIZATION,0.00014212206601598777,ERICKSON_UTILIZATION_REFRAMING (1.00),ERICKSON_PRESUPPOSITION (0.02)
BODY,ERICKSON_BODY_WISDOM_DISSOCIATION,0.0001429486013354167,ERICKSON_CONFUSION_DISSOCIATION (1.00),ERICKSON_UTILIZATION_RAPPORT (0.17)
BOUNDARY,ERICKSON_BOUNDARY_DISSOCIATION,0.0001426445398090772,ERICKSON_REFRAMING_RELATIVITY (1.00),ERICKSON_VALIDATION_INSIGHT (1.00)
BOUNDARY,ERICKSON_BOUNDARY_PARADOX,0.00014306214434921697,ERICKSON_DETACHED_AUTHORITY (1.00),ERICKSON_CLINICAL_STRATEGY (1.00)
BOUNDARY,ERICKSON_BOUNDARY_PROTECTION,0.00014206034571055643,ERICKSON_CHALLENGE_LABEL (1.00),ERICKSON_METAPHOR (0.11)
BOUNDARY,ERICKSON_BOUNDARY_SETTING,0.000854750893484267,ERICKSON_BOUNDARY_SETTING (0.17); ERICKSON_MINIMALISM (0.17); ERICKSON_PARADOXICAL_INJUNCTION (0.17),ERICKSON_FUTURE_PACING_CONSEQUENCE (1.00); ERICKSON_UTILIZATION_ORDEAL (1.00)
BREAKING,ERICKSON_BREAKING_CONSCIOUS_SET,0.0001426445398090772,ERICKSON_PACING_LEADING (1.00),ERICKSON_RHYTHMIC_PACING (1.00)
BREAKING,ERICKSON_BREAKING_MENTAL_SETS,0.00014255779536438533,ERICKSON_REFRAMING_FLUX (1.00),ERICKSON_YES_SET_PACING (0.02)
BREAKING,ERICKSON_BREAKING_SETS,0.0001411330703203144,ERICKSON_SCIENTIFIC_TRUISM (1.00),ERICKSON_YES_SET (0.11)
BRIDGE,ERICKSON_BRIDGE_METAPHOR,0.00014262946980846128,ERICKSON_METAPHOR_UTILIZATION (1.00),ERICKSON_TRUISM_PROCESS (0.33)
BRIDGING,ERICKSON_BRIDGING_TRANCE,0.00014277377815198025,ERICKSON_TRUISM_PROCESS (1.00),ERICKSON_METAPHOR_SPATIAL (1.00)
BUFFER,ERICKSON_BUFFER_BOUNDARY,0.0001393901242043816,ERICKSON_FUTURE_PACING_TRUISM (1.00),ERICKSON_UTILIZATION (0.02)
BYPASSING,ERICKSON_BYPASSING_CONSCIOUS_RESISTANCE,0.0002829816139421061,ERICKSON_ANECDOTE_REFRAMING (0.50); ERICKSON_REPETITION_UTILIZATION (0.50),ERICKSON_ANALOGY_INDIRECT_SUGGESTION (1.00); ERICKSON_MUNDANE_UTILIZATION (1.00)
